,37_bmi_sarP19,38_whr_sarP19,40_t2d_mahA18,7_sczeur_vasT22,8_mdd_howD19,Inflam_lymp_minC20,Inflam_neut_minC20,TRD_AgeSmkEur_greS22,TRD_CAD_ukbcard,TRD_CigDayEur_greS22,TRD_DrnkWkEur_greS22,TRD_EA_jamL18,TRD_HrtRate_zhaZ19,TRD_HtEur_loiY22,TRD_SmkCesEur_gre22,TRD_SmkInitEur_greS22,TRD_alb_ukbv3,TRD_alt_ukbv3,TRD_ast_ukbv3,TRD_bfr_ukbv3,TRD_bun_ukbv3,TRD_cardstrokeeur_aniM22,TRD_cr_ukbv3,TRD_crp_sarS22,TRD_dbp_ukbv3,TRD_fev_ukbv3,TRD_fg_ukbv3,TRD_fvc_ukbv3,TRD_ggt_ukbv3,TRD_hb_ukbv3,TRD_hba1c_ukbv3,TRD_hc_ukbv3,TRD_hct_ukbv3,TRD_hdl_ukbv3,TRD_iscstrokeeur_aniM22,TRD_ldl_ukbv3,TRD_lvesstrokeeur_aniM22,TRD_malb_ukbv3,TRD_plt_ukbv3,TRD_rbc_ukbv3,TRD_sbp_ukbv3,TRD_strokeeur_aniM22,TRD_svesstrokeeur_aniM22,TRD_tbil_ukbv3,TRD_tc_ukbv3,TRD_ua_ukbv3,TRD_wbc_ukbv3,TRD_wc_ukbv3,TRD_wt_ukbv3,TRD_tg_ukbv3
TRD_dbp_ukbv3,0.0203612798854928,0.011890631778926105,0.010577998345928957,-0.0015482972358494289,0.0006242682106361581,0.0011195142897644753,0.0023128018222224756,-0.002777238764306841,0.007617179947094338,0.005177926602459516,-0.00042712724261568434,-0.010668170633538922,0.01787056864528505,-0.010691391672802468,0.003977605783803868,0.002687939987806712,0.0014039456915371884,0.007037620761820453,0.002340244517867422,0.015511172209063347,0.0016311775712239277,0.0019009358851976462,0.0012813223739705083,0.012222229582145042,0.041019226284547274,-0.006341687468502547,0.006661161197525951,-0.006889484723133489,0.008942108512185626,0.008777931900416574,0.005428312847641479,0.012220556985600779,0.008699173166828007,-0.009469168693007212,0.005258539298626995,-0.0038368603994827976,0.0017392228584055234,0.0022179353646228873,0.002993631904189905,0.009338116692603003,0.028752071361109875,0.005440592245958716,0.003205068822590604,-0.000912353164722864,-0.00522669564559005,0.011116314761610435,0.007945117495954241,0.01377602229467217,0.012313374492129213,0.006982693100780596
TRD_fev_ukbv3,-0.015791776755017847,-0.01427337508755685,-0.010281420117157146,-0.0024017166884625608,-0.0036441261094099075,-0.004067158623470643,-0.004198581173362293,0.005529529051862402,-0.006564721537394914,-0.008078642090870319,-0.00017884524139135107,0.01434317229128006,-0.006109319248287133,0.07186188323382013,-0.0076290497468796395,-0.007390359228542927,0.002109996152001762,-0.007274651956092319,-0.0020019527373600693,-0.014263283756892332,0.0014369926740517172,0.0005102161739874916,0.007658548370389996,-0.015471346036579944,-0.006341687468502547,0.05324299913170031,-0.002838345304489703,0.05146558036634694,-0.010436607879921202,-0.003531384457079688,-0.007126863875372803,0.001314478519796138,-0.0037428654297116354,0.00708547666456457,-0.0030812181410740437,-0.0005592150964096247,-0.0019471611667391015,-0.001727021077538317,-0.006959719914942965,-0.0035351136928564197,-0.00787339026601615,-0.003315454574428733,-0.002320367220507532,0.006513281368938823,-2.5375425330361707e-05,-0.005853653270883897,-0.012416082612809319,-0.007274417187386508,0.0068956354324772925,-0.00906690071840328
TRD_fg_ukbv3,0.011779343433125733,0.01001520926210781,0.015407289730663026,-0.001678707013318485,0.0009194379827490168,0.0005043692025304106,-0.0007334879106931124,-0.0024672702937720797,0.003014709022026745,0.004601920944685366,2.3587602389656677e-05,-0.00406361704815091,0.008572756303113166,-0.0032032114677307435,0.002688046227410737,0.001929698444865941,0.0022570669091020413,0.0050551483393409275,-0.0007769673874469993,0.0093199497779785,0.00011683829395375284,0.0014070036681521232,-0.001197895466347322,0.0034074204942424035,0.006661161197525951,-0.0028383453044897033,0.021141082528349023,-0.003926804610956316,0.005076380790956256,-0.0014587701188148985,0.01776442435982167,0.00713895047601821,-0.0020245829248054415,-0.006848417917256301,0.0025715706195137667,-0.0014566694067155348,0.0010987106980852672,0.0012511958049184334,0.002391037034095768,-0.0012336350700579612,0.009769442988000771,0.00231148180244213,0.0018994538257617966,-0.0022396339019039157,-0.0024304644532431104,0.00551167307317132,0.002292150608605265,0.009864535983731139,0.008811598031834147,0.005536584603561455
TRD_fvc_ukbv3,-0.020322333506757936,-0.017136292281155267,-0.012414448040264975,-0.0007387862615528942,-0.003535726399385345,-0.004840709701975647,-0.003946369546205407,0.004875557333171121,-0.007769317998735183,-0.007676435048533822,0.001903941120545299,0.014670673806183223,-0.006902013274156562,0.08538430808611755,-0.007264963320484257,-0.004349921587033103,0.0017393398242075693,-0.008913690919919694,-0.0029916454718376725,-0.01692707022798399,0.0009820646914985604,0.000301728462572542,0.008069804839522155,-0.017265226011306044,-0.00688948472313349,0.051465580366346936,-0.003926804610956315,0.05762969459849549,-0.011212652857886416,-0.003760727762879952,-0.00792158174669705,0.0012019782399877582,-0.004013205645684314,0.009345269544290833,-0.003381966906500993,-0.0015815020196332736,-0.0020666090154927395,-0.0022288717920875703,-0.007954352205028005,-0.004667158813982436,-0.008914376657630292,-0.0036604752199806993,-0.0028699786618859103,0.007500136643876244,-0.0006028018142974087,-0.006300023286607736,-0.012966661031748357,-0.008724652380140753,0.007461042871250537,-0.01123371931253849
TRD_ggt_ukbv3,0.020165548748651257,0.023387021856296538,0.015449962408534116,-0.001581067186326923,0.004384782990673833,0.007809542973103935,0.002495140652840934,-0.006306084242707788,0.00984031186888761,0.006676849200864389,0.006339643267019809,-0.014095403529969897,0.009264263412955161,-0.015680173250335477,0.00828637742938823,0.011672390586988796,0.006479869322882202,0.026404735991078662,0.016713756608730937,0.018115806857318565,0.0015844061781560492,0.00022375827290508485,-0.0032546410149428004,0.02218302341933741,0.008942108512185624,-0.010436607879921202,0.005076380790956256,-0.011212652857886416,0.054978358269248025,0.006444298633135479,0.01223698680631054,0.009511822924491813,0.005156868330309879,-0.010736158788760247,0.0029375165933446857,0.006002697108291124,0.0018017076499734332,0.0028236970541207374,0.00801860462082145,0.004933676399722393,0.010390994811607275,0.0029912864151589655,0.0011617044635184352,-0.003407245607865387,0.005294651942549158,0.01482074401713698,0.010282531822017145,0.018202031882422563,0.011628543087912507,0.0199544625468091
TRD_hb_ukbv3,0.006162875622606154,0.009659782564483384,0.00535008904153213,-0.00019582814340191713,-0.0005910103084937963,0.0041003146877675945,0.007799412926732164,-0.001430455888453302,0.003888014285324864,0.0010286466894449443,-0.0033103405193401526,-0.00674500120697092,0.007307532753534742,-0.007689474051598556,0.0017683445386095565,-0.0007182686067817891,-0.0007484854249669502,0.00831388599885188,0.0018357995039983757,0.00525347982854172,-0.0006599318519059773,0.00022387169829180188,0.0035024065420364288,0.001839803977140656,0.008777931900416574,-0.003531384457079688,-0.0014587701188148985,-0.003760727762879952,0.006444298633135479,0.04518169282279876,-0.007043663654297741,0.001015407182154972,0.042724889575996135,-0.008758922883696615,0.001457789931985921,0.0007582053116121636,0.00034337998630228414,0.0008096522998333384,-0.004278021777395913,0.03702227255573093,0.0037741949820862567,0.001181131748639089,0.0005252970416889603,0.009254796063629611,-0.0011064464862015847,0.002903565823374201,0.008793677583183964,0.005411840884246288,0.0021567940989653525,0.0073137944438194085
TRD_hba1c_ukbv3,0.02127951666460667,0.01900597934195394,0.02644059288310437,-0.00043667304555138184,0.003369854164626439,0.010922582341201198,0.0021432373225333027,-0.005642073015756522,0.008611558340356597,0.008438639994380638,-0.0020872159101856143,-0.010164254172682715,0.004587695270038717,-0.0036176773543941092,0.006979101815913793,0.008034615750927383,-0.0014117955999550346,0.009828305936749472,0.003504998293316209,0.01610940229419746,0.004610913423451709,0.0018161462019775402,-3.834573585870681e-05,0.01323171546892486,0.005428312847641479,-0.007126863875372803,0.01776442435982167,-0.00792158174669705,0.01223698680631054,-0.007043663654297742,0.05384908220426629,0.01208714560269116,-0.002515807077282642,-0.010372477239036993,0.004523574211464626,0.0027842213857409677,0.0032661536006589405,0.003020913056625101,0.007030862289361344,0.00022501123125803768,0.007136043973440052,0.00432616023666802,0.0023224728264058738,-0.01421749433462412,0.001871425978354916,0.010472497446512775,0.011170229465007826,0.0176260380518557,0.015095224734563997,0.013834570287929664
TRD_hc_ukbv3,0.07358381786001747,0.025734140463030866,0.021249034874614898,-0.005573250179389999,0.0037056458443104063,-0.002327017960472417,-0.0002628660649042998,-0.006691696225116445,0.006197121283168788,0.012255061476341091,-0.001984596967412807,-0.013024813996341303,0.005668625264627839,0.047990144562413295,0.007272275873389673,0.011772360252052312,-0.012334501576797876,0.009947895193189634,0.0008512830144913208,0.0538387903307543,0.005243878322926337,0.0015474173938231852,0.006482696994059891,0.02744469525258571,0.01222055698560078,0.0013144785197961378,0.00713895047601821,0.0012019782399877582,0.009511822924491813,0.001015407182154972,0.01208714560269116,0.06525814884779113,0.0018604454184890198,-0.02217917656482567,0.0037822696445359324,-0.006212859416272738,0.0015403017819017849,0.004660548383324263,-0.003991879076063684,0.005269895302568594,0.006133914744018984,0.003930914680551075,0.001790396733704961,-0.00491859212597028,-0.01027738732713497,0.01879995195570393,0.0080484638925779,0.055590148980927755,0.0671378680060629,0.010881769458080396
TRD_hct_ukbv3,0.00666137631820946,0.008823535010006328,0.004789086273644283,1.2166737794965886e-05,-0.0007363438620759053,0.00614419660150053,0.009320831128109025,-0.0013499360067635833,0.00361217454808133,0.0012008543093248657,-0.004273849162474224,-0.006851026762772801,0.00698620250800289,-0.00631401731410803,0.0019762435274627167,-0.0009017859124381731,-0.0025899739759447215,0.006727928708891478,0.000599713904034857,0.005897773723363976,-0.0006650257813651518,0.00016252868923597206,0.0035263383137053377,0.002708648058776917,0.008699173166828009,-0.003742865429711635,-0.0020245829248054415,-0.004013205645684314,0.005156868330309879,0.042724889575996135,-0.002515807077282642,0.0018604454184890195,0.04280690111177262,-0.00723961027909655,0.0013387072975490253,0.0009640039843243183,0.00024334580584196465,0.0007075964650871115,-0.0040286587928697005,0.038829796425334934,0.0034209132440331724,0.0010969504421561155,0.0007085940177847686,0.006742126600955373,-0.0007015513225340759,0.0015314540423235538,0.010524926281157762,0.005618875227125902,0.0028240537586966983,0.005415178552033097
TRD_hdl_ukbv3,-0.03577426009350197,-0.03238238654925626,-0.02270620155623642,0.0033736260017728694,-0.0048197884667811304,-0.008331753507325778,-0.007526508676078505,0.008069757751827696,-0.009712241690185681,-0.010465753255293241,0.010985135627514341,0.017704444283127552,-0.00908390301433792,-0.0007303871533977417,-0.005311308155201362,-0.006470042007541178,0.0038030309880825904,-0.015302930339915302,-0.001679749275274221,-0.02707904633196913,-0.004920553366952339,-0.0014121524270913966,-0.005436619812749681,-0.02131474802842844,-0.009469168693007212,0.007085476664564571,-0.0068484179172563,0.009345269544290833,-0.010736158788760247,-0.008758922883696615,-0.010372477239036993,-0.02217917656482567,-0.00723961027909655,0.06132425245949839,-0.005037855754445609,0.00732443250465258,-0.0021572652471174274,-0.0039039067060036236,-0.002255630602790965,-0.013674923426266146,-0.005575827707044314,-0.004887409061390915,-0.0032193096206307972,0.00591956223115611,0.020252401189815257,-0.018902150401886218,-0.015209308328299944,-0.030745779665043372,-0.027102922240689824,-0.034537424819653675
TRD_iscstrokeeur_aniM22,0.0066582343123589155,0.005855705884001984,0.00545066182439811,0.0007587199704767619,0.0018410074213627945,0.0013127185288053628,0.0016466947242607546,-0.002347013003433572,0.005705062512906466,0.002920301746320375,-3.4215129460953246e-05,-0.004843110346489092,0.00013235826911378495,-0.0019572658094227555,0.0024843328489796263,0.004308503234382114,-0.0021271032745302596,0.0025830409160831646,0.0013978987792706513,0.005373646296529789,0.0012811515865548454,0.004328820691440953,0.0016345737408023392,0.00482127543494908,0.005258539298626995,-0.0030812181410740437,0.0025715706195137667,-0.003381966906500993,0.0029375165933446857,0.001457789931985921,0.004523574211464626,0.003782269644535933,0.0013387072975490253,-0.005037855754445609,0.006811226881622845,-0.0018522419389714509,0.00304860343032637,0.0016561507758686787,0.001656516887408782,0.0014664649927891669,0.005590417238183091,0.0067866703504041465,0.003777447816672667,-0.000781030450992647,-0.0026169149070214845,0.004331732851362714,0.003795967078290844,0.00539731248551395,0.004581685885011009,0.0031520794319880663
TRD_ldl_ukbv3,-0.004660666295494,0.0015980669985687821,-0.0034294353764812106,0.000679127511799612,-0.001269056325672002,0.0015739353068635724,-0.00201321629576715,0.00038079394770228593,0.00045713848906602514,-0.001038390339099186,-0.0013689795992876668,2.618421380117099e-05,0.0023987337275132394,-0.0098621461597367,0.0005052956934329789,-0.0016883683479141055,0.004187994223075974,0.002784700617877295,0.003927353841891779,-0.0028047352227090214,-0.0003584479055502339,-0.0013565923264410743,-0.0019338839454173355,0.003341266926411579,-0.0038368603994827976,-0.0005592150964096247,-0.0014566694067155346,-0.0015815020196332736,0.006002697108291125,0.0007582053116121636,0.002784221385740968,-0.006212859416272737,0.0009640039843243184,0.00732443250465258,-0.0018522419389714509,0.029128530415892535,-0.000832572600505137,-0.0013358652249308304,0.003537351844844411,0.0006702384731283106,-0.006240573706464777,-0.001929000692261116,-0.0012660093877743508,-0.0011129388569906709,0.02970508624645938,-0.0014470522768312481,-0.0015824395954711907,-0.0031652768327150027,-0.006471548798740253,0.011447401025048784
TRD_lvesstrokeeur_aniM22,0.003093373448790361,0.003560212700343865,0.0034071745934795097,0.00029513031156572266,0.00041708334985579945,0.0019962007239893702,0.0007930983263321092,-0.0019611038583443015,0.0033555424327946616,0.0018230042296908386,0.001154529385696247,-0.004002965890612888,0.0004700196338867511,-0.003482218241003452,0.0019486860133643247,0.004193359366678761,5.8128300408831745e-05,0.0018245664761592107,0.001490710088048512,0.003039689492268131,0.0004205437308748976,0.0008474532185624328,0.0008647275769921898,0.00282034223711084,0.0017392228584055234,-0.0019471611667391017,0.0010987106980852672,-0.002066609015492739,0.0018017076499734332,0.0003433799863022841,0.0032661536006589405,0.0015403017819017846,0.00024334580584196465,-0.0021572652471174274,0.0030486034303263704,-0.000832572600505137,0.001255040596321449,0.000886172047122199,0.0009468045636800397,0.00043025077851893554,0.0036906130067675593,0.002753346176332254,0.0008491717413408661,-0.0010591958920169186,-0.0010590431917124501,0.0021764768551341598,0.002695558730741998,0.0029685462964721505,0.0020248206914381837,0.002061672110859651
TRD_malb_ukbv3,0.007178406989153625,0.005300950841053029,0.00412184228487921,0.000893468243822143,0.0011873199635003679,0.0013542499012328044,0.002328753561794877,-0.0013319349021279883,0.0026487706872060845,0.002031114312292286,-2.9305502637826554e-05,-0.003064447313731611,0.0017354537603596822,-5.5920927020025135e-05,0.0021827056259591127,0.0021369728044177343,0.00021516828280816213,0.0026961013165605926,0.0015250622756057626,0.005025831592915293,-9.013662869395268e-05,0.0010980855985922877,-0.0022013489438275063,0.003991228002306519,0.0022179353646228873,-0.001727021077538317,0.0012511958049184332,-0.0022288717920875708,0.0028236970541207374,0.0008096522998333384,0.003020913056625101,0.004660548383324264,0.0007075964650871115,-0.0039039067060036244,0.0016561507758686789,-0.0013358652249308301,0.0008861720471221991,0.0033715292386015056,0.0016088388797100093,0.000712227984854466,0.002771334062054994,0.0017845935890810668,0.0008775811665493962,-0.0009249763492275448,-0.001731537265321315,0.002944741395403849,0.003801663505841647,0.0056133815170767536,0.005112061870622523,0.003455044765900336
TRD_plt_ukbv3,0.0010849034485457976,0.007066235690371005,0.0012697849386077457,-0.0004116158638780107,0.0017505015635235386,0.01634346555878143,0.0145102378984677,-0.0013484916394987032,0.0023616805992719204,0.0006195592281804492,-0.0009192310054688545,-0.005508856658777187,0.00787256564591543,-0.020141455773486427,0.0018815104941284993,0.0013956554490797612,0.0026596824235073993,0.0016218303873140395,-0.0017046472825853341,0.0038444487954403116,-0.0004980515540069377,6.823594416336205e-05,-0.003598711828028259,0.006410705864407555,0.002993631904189905,-0.006959719914942964,0.0023910370340957674,-0.007954352205028005,0.00801860462082145,-0.004278021777395913,0.007030862289361344,-0.003991879076063684,-0.0040286587928697005,-0.002255630602790965,0.001656516887408782,0.003537351844844411,0.0009468045636800397,0.001608838879710009,0.07437222248343965,-0.0029881257268752773,0.0055372983348364576,0.00178214446766843,0.0008787382989636269,-0.009292996718685767,0.003853812513062219,0.0016210051244428068,0.017991914652114492,0.000987045062366704,-0.004897477740479461,0.007062680557004724
TRD_rbc_ukbv3,0.010697896724588903,0.011120796336430603,0.008085957334693278,-0.0012544546858569991,-0.0007086774812746513,0.004327515178952649,0.01123104172380391,-0.001382850446629636,0.003993346206051699,0.002251925286045271,-0.010325151951927276,-0.006495989818425804,0.0073583679002740396,-0.0058511379714362875,0.0008735773556094255,-0.004202569063249791,-0.0018993837291168356,0.007776508075145553,0.0005974959327959529,0.00887366514024094,0.0014521043127681834,-0.00014387806665181122,0.002746794523575112,0.006610183448327097,0.009338116692603001,-0.0035351136928564197,-0.0012336350700579615,-0.0046671588139824355,0.004933676399722393,0.03702227255573093,0.00022501123125803768,0.005269895302568594,0.038829796425334934,-0.013674923426266144,0.0014664649927891666,0.0006702384731283105,0.00043025077851893554,0.000712227984854466,-0.0029881257268752773,0.05876383138737002,0.005008867787126317,0.0013091542493100215,0.00038814448437266534,0.004636614542337766,-0.00232818326672836,0.004143269254146575,0.010442873703461367,0.008979508193989376,0.006294141484043931,0.009052732642130634
TRD_sbp_ukbv3,0.012348630435128322,0.008523535948949267,0.01108121140318384,-0.0021386576421538257,-6.023706069717885e-05,0.0028037374683781164,0.0053179810041148615,-0.0016028906286668831,0.0105115408983677,0.003562621195952934,-0.001218703952149347,-0.010275971243331562,0.004286932523966192,-0.015201120667625937,0.00311796921551108,-6.189040213333376e-05,0.006360600773541202,0.00811385573860453,0.004136611507425928,0.01069033074853035,0.002019499416256512,0.00243039908396564,-0.00040771739885586363,0.009074776065435195,0.028752071361109872,-0.00787339026601615,0.009769442988000773,-0.00891437665763029,0.010390994811607275,0.003774194982086257,0.0071360439734400516,0.006133914744018984,0.0034209132440331724,-0.005575827707044313,0.005590417238183092,-0.006240573706464777,0.0036906130067675593,0.002771334062054994,0.0055372983348364576,0.005008867787126317,0.04436403282141074,0.0056199755045849105,0.0031507490247433293,-0.0023950104463624404,-0.006362144677356934,0.00888191253563574,0.009011239691962703,0.008180666718298991,0.005263925978107955,0.0056384094056151895
TRD_strokeeur_aniM22,0.006789537400954893,0.005967175286573851,0.005420996129418066,0.0008990846776047031,0.001870204829492317,0.0012981900109027946,0.0014441148377268157,-0.002272186802886774,0.0056479977743248855,0.0027436094439004205,0.00015112915290944447,-0.004954033986014072,0.0002301003861247352,-0.0022265057774296334,0.0027177505327494566,0.004397930773942336,-0.0021110097829455197,0.0023267102935973145,0.0014312021835294437,0.005428956683750585,0.001245998186350507,0.0040331127720908,0.0015756375091311252,0.004918900422115791,0.005440592245958716,-0.0033154545744287335,0.00231148180244213,-0.0036604752199806993,0.002991286415158966,0.0011811317486390888,0.00432616023666802,0.003930914680551076,0.0010969504421561155,-0.004887409061390915,0.006786670350404147,-0.001929000692261116,0.0027533461763322546,0.001784593589081067,0.0017821444676684303,0.0013091542493100213,0.0056199755045849105,0.006756795835145873,0.003940642529591338,-0.0009630474434512247,-0.00260493095163301,0.0044194840021468665,0.003677776441081349,0.005564468414364381,0.004798707356296801,0.002935818836388518
TRD_svesstrokeeur_aniM22,0.0037960932252683677,0.003817505075692516,0.0030895547750817215,0.0002313053988055355,0.0009973926556616532,0.0014701003937851221,0.0016034397931169613,-0.001674230476473467,0.0027795930097394934,0.0016129911868955414,0.00014824544040223302,-0.0038026131790715252,0.0009824374054032293,-0.0037857780625421282,0.0013279994860601481,0.003180349077660271,-0.0017316077645979071,0.0009928450435058192,-0.00043872384205065844,0.0028551457176222337,0.0009106384139307911,0.0008662762019356875,0.0005055358625114659,0.0037061919310096467,0.0032050688225906043,-0.002320367220507532,0.0018994538257617968,-0.00286997866188591,0.0011617044635184352,0.0005252970416889604,0.0023224728264058738,0.0017903967337049608,0.0007085940177847686,-0.003219309620630797,0.0037774478166726676,-0.0012660093877743508,0.0008491717413408661,0.0008775811665493962,0.0008787382989636268,0.0003881444843726654,0.0031507490247433293,0.003940642529591338,0.001578580166652313,-0.00035146319449499204,-0.0016341314868118125,0.0021807225993083156,0.002943454336733971,0.0027957091964113338,0.0016622808197445796,0.0021800413851198017
TRD_tbil_ukbv3,-0.0104961998193933,-0.008567535998798384,-0.006239144443233485,-0.0011180036391141234,-0.00321209581959949,-0.004887038747848354,-0.0019830794715314445,0.004175413468303696,-0.002808238267148416,-0.004796495115603035,0.0003405089937700036,0.00640952221594812,-0.005942731968698194,0.014858601695304445,-0.004528537610238271,-0.007058640215658494,0.005183907667201358,-0.0011356300422130762,0.0016869739073857501,-0.010294379560737152,-0.0004179814753566767,-0.00047034545365060845,0.004069243381479266,-0.009021539306975123,-0.0009123531647228641,0.006513281368938823,-0.002239633901903916,0.007500136643876244,-0.003407245607865387,0.009254796063629611,-0.014217494334624119,-0.00491859212597028,0.0067421266009553725,0.005919562231156109,-0.0007810304509926471,-0.0011129388569906707,-0.0010591958920169186,-0.0009249763492275447,-0.009292996718685765,0.004636614542337766,-0.0023950104463624404,-0.0009630474434512246,-0.0003514631944949921,0.03299401288805515,-0.0009621576498851571,-0.0024812355586351763,-0.00679046626143488,-0.007793939759082834,-0.004009337768605813,-0.0075708168320658895
TRD_tc_ukbv3,-0.010813656644297568,-0.0031759462508162326,-0.006627885605428847,0.0013113532239105018,-0.0016482497317972596,0.0008012026196448723,-0.0025116363469248086,0.0013904023451192964,-0.0012820133669594865,-0.0023843043789068233,0.002038419976452475,0.002507342184722754,0.0018331612180187819,-0.011142768627853046,7.857327203326563e-05,-0.0018176589419872068,0.0054470905313329385,0.0002550346233812107,0.004004427851771014,-0.007208955236043515,-0.0013791038161136567,-0.0016989710162007628,-0.0028772815002028047,0.00013257081761585993,-0.00522669564559005,-2.5375425330361707e-05,-0.002430464453243111,-0.0006028018142974087,0.005294651942549158,-0.0011064464862015847,0.0018714259783549163,-0.01027738732713497,-0.0007015513225340759,0.020252401189815257,-0.002616914907021484,0.02970508624645938,-0.0010590431917124503,-0.0017315372653213153,0.0038538125130622193,-0.00232818326672836,-0.006362144677356934,-0.00260493095163301,-0.0016341314868118125,-0.0009621576498851572,0.03359399468254766,-0.0037575966002048335,-0.0032819111203588277,-0.008161862475447776,-0.011413357365953414,0.009279047535751235
TRD_ua_ukbv3,0.028418006690299192,0.020519581684721264,0.016162185415217634,-0.0026248437996215773,0.0023342651808596943,0.00686977949001146,0.0053254653382731635,-0.005169551218824836,0.007844492770494106,0.005940421812048616,0.0019083270692118507,-0.010100002721871502,0.006651656338615006,0.0009045838942898826,0.0053546966138487695,0.00919971757124899,0.000984189715150023,0.01229182708847876,0.005749715746167884,0.02140609793446389,0.010925091154367962,0.0011185446515457828,0.010425784253188353,0.01752701750580661,0.011116314761610435,-0.005853653270883896,0.005511673073171319,-0.006300023286607735,0.014820744017136983,0.0029035658233742016,0.010472497446512775,0.018799951955703928,0.0015314540423235538,-0.018902150401886218,0.004331732851362713,-0.0014470522768312481,0.0021764768551341598,0.0029447413954038493,0.0016210051244428068,0.004143269254146575,0.008881912535635738,0.0044194840021468665,0.0021807225993083156,-0.002481235558635177,-0.0037575966002048335,0.05031138440613803,0.011410253727724163,0.02276481400840693,0.02168689039003206,0.019556955401951934
TRD_wbc_ukbv3,0.018424995704523155,0.01818029992047359,0.011754796021727132,0.0018442487414632963,0.004528000983729641,0.0390750640465824,0.04829006766585865,-0.0068302026734644965,0.00781859565085182,0.007628520299430443,-0.0006077330267869581,-0.01638014576273523,0.008814954682195569,-0.020884027797884144,0.008606302148811988,0.009812187394545539,-0.0036119408319247068,0.005827354250107342,-0.0006333772292864913,0.01712185773890088,0.0019221370057793076,0.0005885668324539916,0.0008389342531160645,0.019915769906008057,0.007945117495954241,-0.012416082612809319,0.002292150608605265,-0.012966661031748355,0.010282531822017145,0.008793677583183964,0.011170229465007824,0.0080484638925779,0.010524926281157762,-0.015209308328299944,0.003795967078290844,-0.001582439595471191,0.0026955587307419975,0.0038016635058416475,0.017991914652114492,0.010442873703461367,0.009011239691962701,0.0036777764410813496,0.002943454336733971,-0.006790466261434881,-0.0032819111203588277,0.011410253727724163,0.0518975540281751,0.014665213338948168,0.008517856162443585,0.015865196443564593
TRD_wc_ukbv3,0.07548484084268488,0.05214414813005476,0.02872684240374423,-0.004794967557803026,0.006325575498040237,0.0027242966795819777,0.002280333008512084,-0.010199197964318226,0.010790780080125897,0.01518675371313239,-0.0004994180735908928,-0.020194312564813546,0.01083034386116787,0.025091174092574317,0.01002511267988033,0.016893832597579626,-0.010349557576422138,0.017251897028384665,0.0037160404965224064,0.05730494427847726,0.004389942227803652,0.0014713378700311089,0.003246721825862624,0.032359327701897526,0.013776022294672171,-0.007274417187386509,0.009864535983731139,-0.008724652380140755,0.018202031882422563,0.005411840884246288,0.0176260380518557,0.055590148980927755,0.005618875227125902,-0.030745779665043372,0.00539731248551395,-0.0031652768327150023,0.00296854629647215,0.0056133815170767536,0.0009870450623667038,0.008979508193989377,0.00818066671829899,0.005564468414364382,0.0027957091964113333,-0.007793939759082834,-0.008161862475447776,0.02276481400840693,0.014665213338948168,0.062305616318708054,0.06238873338839548,0.022542353442477348
TRD_wt_ukbv3,0.07793862792924826,0.037541206035812014,0.025118258257486044,-0.005743428025152533,0.003922141851066754,-0.0014503944830362096,-0.0008232843733020278,-0.008059870385744853,0.007071771674305264,0.013478967192182258,-0.0009219982017559229,-0.014479534591763295,0.007603492597293407,0.07628604143807252,0.007865430948956628,0.015138955252304777,-0.012290016981007066,0.012605917898291586,0.001759581931190401,0.054785097092683914,0.006427427670968482,0.0022339200245689965,0.009069273508116503,0.028357859970320216,0.012313374492129214,0.006895635432477292,0.008811598031834147,0.007461042871250538,0.011628543087912505,0.0021567940989653525,0.015095224734563996,0.06713786800606292,0.0028240537586966983,-0.027102922240689824,0.004581685885011009,-0.006471548798740253,0.0020248206914381837,0.005112061870622522,-0.004897477740479461,0.006294141484043931,0.005263925978107956,0.004798707356296802,0.0016622808197445799,-0.004009337768605813,-0.011413357365953416,0.02168689039003206,0.008517856162443585,0.06238873338839548,0.07728036163808923,0.014583809385007366
TRD_tg_ukbv3,0.023300920386078696,0.030193477979229628,0.019553349343366527,-0.001919968555852715,0.004989412927707813,0.011683361798739007,0.00898107105159396,-0.0071237143536711095,0.008821409033183817,0.008873520572967792,-0.0030224929529213923,-0.014786728146198943,0.011926068548295263,-0.011915765615216383,0.00674526167676126,0.007605284339920527,0.004584249595940864,0.014761080176726568,0.0054730006603726745,0.01959868783214864,0.003447775638465276,-1.0678238053682457e-05,0.0026912653140163606,0.018610205375639732,0.006982693100780597,-0.00906690071840328,0.005536584603561455,-0.01123371931253849,0.0199544625468091,0.007313794443819409,0.013834570287929665,0.010881769458080396,0.005415178552033097,-0.034537424819653675,0.0031520794319880668,0.011447401025048782,0.002061672110859651,0.003455044765900336,0.007062680557004724,0.009052732642130636,0.0056384094056151895,0.002935818836388518,0.002180041385119802,-0.00757081683206589,0.009279047535751235,0.019556955401951934,0.01586519644356459,0.022542353442477348,0.014583809385007368,0.05261874477074506
